review_id,product_id,country,platform,category,anonymous_brand,product_name,rating,review_text,theme_seed,data_type
R00152,P0023,Indonesia,Tokopedia,Gochujang sauce,Premium Import Brand D,Sweet Spicy Sauce - squeeze bottle,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00153,P0023,Indonesia,Tokopedia,Gochujang sauce,Premium Import Brand D,Sweet Spicy Sauce - squeeze bottle,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00154,P0023,Indonesia,Tokopedia,Gochujang sauce,Premium Import Brand D,Sweet Spicy Sauce - squeeze bottle,4,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00155,P0023,Indonesia,Tokopedia,Gochujang sauce,Premium Import Brand D,Sweet Spicy Sauce - squeeze bottle,2,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00156,P0023,Indonesia,Tokopedia,Gochujang sauce,Premium Import Brand D,Sweet Spicy Sauce - squeeze bottle,2,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R00157,P0024,Indonesia,Tokopedia,Gochujang sauce,Private Label E,Korean Chili Sauce - tube,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00158,P0024,Indonesia,Tokopedia,Gochujang sauce,Private Label E,Korean Chili Sauce - tube,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00159,P0024,Indonesia,Tokopedia,Gochujang sauce,Private Label E,Korean Chili Sauce - tube,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00160,P0024,Indonesia,Tokopedia,Gochujang sauce,Private Label E,Korean Chili Sauce - tube,2,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R00161,P0024,Indonesia,Tokopedia,Gochujang sauce,Private Label E,Korean Chili Sauce - tube,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00162,P0024,Indonesia,Tokopedia,Gochujang sauce,Private Label E,Korean Chili Sauce - tube,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00163,P0025,Indonesia,Shopee ID,Frozen mandu,Local Brand A,Vegetable Mandu - value pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00164,P0025,Indonesia,Shopee ID,Frozen mandu,Local Brand A,Vegetable Mandu - value pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00165,P0025,Indonesia,Shopee ID,Frozen mandu,Local Brand A,Vegetable Mandu - value pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00166,P0025,Indonesia,Shopee ID,Frozen mandu,Local Brand A,Vegetable Mandu - value pack,2,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R00167,P0026,Indonesia,Tokopedia,Frozen mandu,Korean Brand H,Pork Mandu - family pack,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R00168,P0026,Indonesia,Tokopedia,Frozen mandu,Korean Brand H,Pork Mandu - family pack,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R00169,P0026,Indonesia,Tokopedia,Frozen mandu,Korean Brand H,Pork Mandu - family pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00170,P0026,Indonesia,Tokopedia,Frozen mandu,Korean Brand H,Pork Mandu - family pack,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00171,P0026,Indonesia,Tokopedia,Frozen mandu,Korean Brand H,Pork Mandu - family pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00172,P0026,Indonesia,Tokopedia,Frozen mandu,Korean Brand H,Pork Mandu - family pack,3,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00173,P0027,Indonesia,Shopee ID,Frozen mandu,Private Label Z,Kimchi Mandu - frozen bag,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00174,P0027,Indonesia,Shopee ID,Frozen mandu,Private Label Z,Kimchi Mandu - frozen bag,2,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00175,P0027,Indonesia,Shopee ID,Frozen mandu,Private Label Z,Kimchi Mandu - frozen bag,4,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00176,P0027,Indonesia,Shopee ID,Frozen mandu,Private Label Z,Kimchi Mandu - frozen bag,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00177,P0027,Indonesia,Shopee ID,Frozen mandu,Private Label Z,Kimchi Mandu - frozen bag,4,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R00178,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00179,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,2,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R00180,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,3,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00181,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00182,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,4,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00183,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,4,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R00184,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R00185,P0028,Indonesia,Shopee ID,Frozen mandu,Premium Import Brand E,Kimchi Mandu - frozen bag,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R00186,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,4,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00187,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R00188,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00189,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R00190,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,2,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00191,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,2,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R00192,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00193,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00194,P0029,Indonesia,Shopee ID,Frozen mandu,Korean Brand G,Chicken Mandu - family pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00195,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00196,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00197,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00198,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00199,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00200,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00201,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00202,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R00203,P0030,Indonesia,Tokopedia,Frozen mandu,Korean Brand Q,Kimchi Mandu - family pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00204,P0031,Indonesia,Shopee ID,Frozen mandu,Korean Brand U,Chicken Mandu - frozen bag,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00205,P0031,Indonesia,Shopee ID,Frozen mandu,Korean Brand U,Chicken Mandu - frozen bag,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00206,P0031,Indonesia,Shopee ID,Frozen mandu,Korean Brand U,Chicken Mandu - frozen bag,2,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00207,P0031,Indonesia,Shopee ID,Frozen mandu,Korean Brand U,Chicken Mandu - frozen bag,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00208,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00209,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00210,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00211,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00212,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,2,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R00213,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00214,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00215,P0032,Indonesia,Shopee ID,Frozen mandu,Korean Brand H,Pork Mandu - frozen bag,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00216,P0033,Indonesia,Shopee ID,Ready meal,Private Label J,Bulgogi Meal - microwave bowl,2,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00217,P0033,Indonesia,Shopee ID,Ready meal,Private Label J,Bulgogi Meal - microwave bowl,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00218,P0033,Indonesia,Shopee ID,Ready meal,Private Label J,Bulgogi Meal - microwave bowl,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R00219,P0033,Indonesia,Shopee ID,Ready meal,Private Label J,Bulgogi Meal - microwave bowl,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00220,P0033,Indonesia,Shopee ID,Ready meal,Private Label J,Bulgogi Meal - microwave bowl,4,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R00221,P0033,Indonesia,Shopee ID,Ready meal,Private Label J,Bulgogi Meal - microwave bowl,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00222,P0034,Indonesia,Shopee ID,Ready meal,Local Brand U,Bulgogi Meal - frozen tray,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00223,P0034,Indonesia,Shopee ID,Ready meal,Local Brand U,Bulgogi Meal - frozen tray,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00224,P0034,Indonesia,Shopee ID,Ready meal,Local Brand U,Bulgogi Meal - frozen tray,4,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00225,P0034,Indonesia,Shopee ID,Ready meal,Local Brand U,Bulgogi Meal - frozen tray,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00226,P0034,Indonesia,Shopee ID,Ready meal,Local Brand U,Bulgogi Meal - frozen tray,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00227,P0034,Indonesia,Shopee ID,Ready meal,Local Brand U,Bulgogi Meal - frozen tray,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
